﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
"8033","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","0","臺中市","太平區","0","1","0","7","2","6","40","13","9","1","5","4","6","6","4","4","5","5","5","1","18","2","9","2","1","C01","7","9","1","9","2","12","","82","82","1","12","4","120.816412","24.090296","2"
"8034","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","19","臺中市","太平區","0","0","0","7","","","30","","","","","","","","","","","","","","12","","","","","B12","","","1","","2","","","8","8","1","13","4","120.708789","24.125866","3"
"8035","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","19","臺中市","豐原區","0","0","0","7","","","40","","","","","","","","","","","","","","14","","","","","C03","","","1","","1","","","49","49","1","13","4","120.720014","24.253539","4"
"8036","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","26","臺中市","神岡區","0","1","0","7","3","6","50","3","1","1","5","4","6","6","1","1","3","4","5","1","16","2","7","1","1","C03","7","6","1","10","2","14","","48","48","1","13","4","120.690476","24.24789","2"
"8037","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","33","臺中市","大甲區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","C03","","","1","","1","","","82","82","1","6","2","120.621416","24.349129","3"
"8038","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","40","臺中市","西屯區","0","2","0","7","2","6","50","13","9","1","5","4","6","6","4","4","3","4","5","2","13","2","8","5","4","C03","7","5","1","10","1","12","","7","7","1","12","4","120.643922","24.171478","2"
"8039","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","42","臺中市","后里區","0","0","0","7","2","6","40","13","9","1","5","4","6","6","4","4","10","4","5","1","12","","","","","B03","","","1","","1","","","50","50","1","6","4","120.718697","24.310308","3"
"8040","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","44","臺中市","東區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","7","7","1","12","4","120.698665","24.132441","3"
"8041","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","44","臺中市","南區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","9","","","84","84","2","12","4","120.659789","24.12681","3"
"8042","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","45","臺中市","大里區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","49","49","1","12","4","120.691406","24.113256","3"
"8043","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","50","臺中市","西屯區","0","2","0","7","2","6","50","5","1","1","5","4","6","6","3","1","10","5","5","2","13","2","9","2","1","C03","7","9","1","10","2","11","","7","7","1","13","4","120.638423","24.181382","2"
"8044","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","50","臺中市","沙鹿區","0","1","0","7","2","6","30","4","1","1","5","4","6","6","4","4","10","5","5","2","15","2","9","2","1","C03","7","9","1","10","2","13","","13","13","1","6","4","120.567353","24.250618","2"
"8045","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","55","臺中市","大里區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","84","84","1","12","4","120.695883","24.088181","3"
"8046","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","9","55","臺中市","大甲區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","C03","","","1","","1","","","7","7","1","6","4","120.620356","24.341934","3"
"8047","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","6","臺中市","北屯區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","B03","","","1","","1","","","84","84","1","13","4","120.701744","24.185099","3"
"8048","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","15","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","C03","","","1","","1","","","7","7","1","12","4","120.6805","24.165392","3"
"8049","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","17","臺中市","南區","0","2","0","7","2","6","50","13","9","1","5","4","6","6","4","4","3","4","5","2","2","2","9","6","5","H04","8","20","7","21","10","17","","109","109","1","13","5","120.672475","24.129894","2"
"8050","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","19","臺中市","烏日區","0","0","0","7","","","50","","","","","","","","","","","","","","12","","","","","B03","","","1","","1","","","50","50","1","13","4","120.64158","24.108717","3"
"8051","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","20","臺中市","東區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","B03","","","1","","1","","","49","49","1","13","4","120.696813","24.142152","3"
"8052","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","20","臺中市","豐原區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","84","84","1","12","4","120.715009","24.248413","3"
"8053","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","22","臺中市","石岡區","0","0","0","7","","","30","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","49","49","1","12","4","120.813842","24.262832","3"
"8054","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","24","臺中市","太平區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","16","2","9","2","1","C03","7","9","1","10","2","12","","84","84","1","12","4","120.715604","24.136044","2"
"8055","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","33","臺中市","南屯區","0","0","0","7","","","50","","","","","","","","","","","","","","14","","","","","B02","","","1","","2","","","49","49","1","12","4","120.628896","24.135765","3"
"8056","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","35","臺中市","大雅區","0","0","0","7","","","50","","","","","","","","","","","","","","","","","","","B03","","","1","","1","","","78","78","1","12","4","120.648392","24.220947","3"
"8057","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","36","臺中市","大里區","0","2","0","7","3","6","50","5","1","1","5","4","6","6","1","1","10","5","5","2","17","2","9","1","1","C01","7","9","1","9","2","11","","84","84","1","12","4","120.699619","24.085784","2"
"8058","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","38","臺中市","東區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","15","3","10","3","1","B03","7","9","3","19","2","8","","21","21","1","12","4","120.700796","24.135143","2"
"8059","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","39","臺中市","沙鹿區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","1","5","5","2","16","2","9","2","4","C03","7","6","1","10","2","14","","26","26","1","13","4","120.564678","24.239595","2"
"8060","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","50","臺中市","烏日區","0","0","0","7","","","40","","","","","","","","","","","","","","22","","","","","B03","","","1","","2","","","84","84","1","6","4","120.612574","24.102654","3"
"8061","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","55","臺中市","梧棲區","0","1","0","7","2","6","50","13","9","1","5","4","6","6","4","4","5","5","5","1","30","2","9","6","1","F01","7","9","7","21","2","11","","59","59","1","12","4","120.549117","24.239369","2"
"8062","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","55","臺中市","大甲區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","59","59","1","6","4","120.626661","24.344868","3"
"8063","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","10","56","臺中市","東區","0","0","0","7","","","40","","","","","","","","","","","","","","17","","","","","C03","","","1","","2","","","43","43","1","12","4","120.703863","24.129676","3"
"8064","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","5","臺中市","大里區","0","0","0","7","","","30","","","","","","","","","","","","","","25","","","","","B03","","","1","","2","","","84","84","1","6","4","120.681854","24.077857","3"
"8065","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","8","臺中市","霧峰區","0","2","0","7","2","6","40","4","1","1","5","4","6","6","1","1","2","4","5","2","15","2","8","2","1","C03","7","9","1","10","2","11","","21","21","1","13","4","120.694868","24.065955","2"
"8066","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","27","臺中市","南區","0","1","0","7","2","6","40","13","8","1","5","4","6","6","4","4","3","4","4","2","17","3","10","3","1","B03","7","3","1","8","2","8","","50","50","1","13","4","120.671843","24.129525","2"
"8067","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","27","臺中市","太平區","0","0","0","7","","","50","","","","","","","","","","","","","","16","","","","","B03","","","3","","1","","","40","40","1","13","4","120.714399","24.149263","3"
"8068","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","29","臺中市","東勢區","0","0","0","7","","","40","","","","","","","","","","","","","","","","","","","B12","","","1","","1","","","39","39","1","12","4","120.842043","24.251692","3"
"8069","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","30","臺中市","梧棲區","0","0","0","7","","","50","","","","","","","","","","","","","","17","","","","","C03","","","1","","1","","","8","8","1","12","4","120.538415","24.248043","3"
"8070","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","33","臺中市","北屯區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","4","4","1","3","4","2","13","3","10","2","1","C03","7","5","1","10","2","13","","14","14","1","13","4","120.686286","24.191758","2"
"8071","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","34","臺中市","西屯區","0","1","0","7","2","6","50","4","7","1","5","4","6","6","2","1","5","5","4","2","13","3","10","3","1","B12","7","9","1","8","2","1","","59","59","1","13","4","120.662995","24.170564","2"
"8072","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","35","臺中市","清水區","0","0","0","7","","","40","","","","","","","","","","","","","","","","","","","B03","","","1","","2","","","49","49","1","12","4","120.573822","24.276951","3"
"8073","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","38","臺中市","中區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","16","2","9","2","1","C03","7","9","1","10","2","11","","21","21","1","12","4","120.685652","24.143124","2"
"8074","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","40","臺中市","北屯區","0","1","0","7","2","6","50","4","2","1","5","4","6","6","1","1","5","5","5","2","18","2","9","1","1","C03","7","14","5","10","2","12","","54","54","1","6","4","120.701195","24.186518","2"
"8075","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","47","臺中市","西屯區","0","1","0","7","2","6","50","4","1","1","5","4","6","6","2","1","10","5","5","2","12","3","10","2","1","C03","7","9","1","10","2","12","","1","1","1","12","4","120.657538","24.167801","2"
"8076","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","50","臺中市","南屯區","0","1","0","7","2","6","50","3","1","1","5","4","6","6","4","4","5","5","4","2","17","2","9","1","1","C03","7","9","1","9","2","11","","7","7","1","13","4","120.637839","24.139119","2"
"8077","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","50","臺中市","豐原區","0","1","0","7","1","6","50","3","1","1","5","4","6","6","4","4","5","4","4","2","17","2","9","1","1","C03","7","6","1","10","2","13","","39","39","1","6","4","120.718004","24.253312","2"
"8078","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","52","臺中市","太平區","0","0","0","7","","","30","","","","","","","","","","","","","","14","","","","","B03","","","1","","1","","","49","49","1","13","4","120.712332","24.1493","3"
"8079","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","56","臺中市","西區","0","2","0","7","2","6","50","4","1","1","5","4","6","6","1","1","10","5","5","2","17","2","9","1","1","C03","7","6","5","10","2","12","","11","11","1","13","4","120.651243","24.146756","2"
"8080","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","11","57","臺中市","南屯區","0","0","0","7","","","30","","","","","","","","","","","","","","13","","","","","B03","","","1","","2","","","7","7","1","13","4","120.637902","24.138002","3"
"8081","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","12","1","臺中市","北區","0","0","0","7","","","50","","","","","","","","","","","","","","13","","","","","B03","","","1","","1","","","59","59","1","12","4","120.685825","24.155257","3"
"8082","66000","387130000C","(04)23274275","(04)23288582","2026","2","22","12","3","臺中市","大里區","0","0","0","7","","","0","","","","","","","","","","","","","","17","","","","","B12","","","1","","9","","","84","84","1","12","4","120.700471","24.096291","3"
