﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
1100,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,6,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.730208,24.17726,3
1101,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,7,臺中市,北屯區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,5,4,C03,7,9,1,10,2,14,,59,59,1,12,4,120.702375,24.170891,2
1102,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,7,臺中市,大安區,0,0,0,7,,,90,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,6,4,120.585555,24.367377,3
1103,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,10,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.567761,24.203775,3
1104,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,16,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,13,4,120.674797,24.146824,3
1105,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,16,臺中市,沙鹿區,0,1,0,7,3,6,40,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,2,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.560589,24.240856,2
1106,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,16,臺中市,豐原區,0,2,0,7,3,6,40,13,24,1,5,4,6,6,4,4,1,4,4,2,17,2,9,1,4,C03,7,15,1,10,2,11,,7,7,1,12,4,120.716969,24.263595,2
1107,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,25,臺中市,北屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.670779,24.178713,2
1108,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,30,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,9,,,49,49,1,6,4,120.538624,24.261282,3
1109,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,33,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,21,2,9,3,1,B03,7,9,1,8,2,5,,21,21,1,6,4,120.686216,24.181487,2
1110,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,33,臺中市,清水區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,13,2,9,4,1,F01,7,9,7,21,2,11,,84,84,1,12,4,120.582014,24.273421,2
1111,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,34,臺中市,南屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,6,,48,48,1,12,4,120.648689,24.153609,2
1112,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,34,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,16,2,8,2,1,C03,7,11,1,8,2,11,,42,42,1,12,4,120.690429,24.17248,2
1113,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,37,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.736256,24.260998,3
1114,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,40,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.693573,24.147967,3
1115,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,40,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,6,4,120.624506,24.344935,3
1116,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,45,臺中市,大安區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,14,14,1,12,4,120.586084,24.373426,3
1117,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,49,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,8,8,2,13,4,120.604752,24.243381,3
1118,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,50,臺中市,北區,0,1,0,7,3,6,0,18,21,1,5,4,6,6,4,4,10,5,5,2,17,2,8,5,4,C03,7,3,3,19,2,16,,50,50,1,13,4,120.688056,24.153707,2
1119,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,50,臺中市,霧峰區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,6,4,120.663842,24.0369,2
1120,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,15,54,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.707904,24.146461,3
1121,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,2,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,13,4,120.673053,24.174601,3
1122,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,4,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,13,4,120.681481,24.148709,3
1123,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,7,臺中市,霧峰區,0,3,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,F03,7,9,7,21,2,11,,15,15,1,6,4,120.713019,24.078356,2
1124,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,8,臺中市,西屯區,0,1,0,7,2,6,70,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,39,39,1,13,4,120.624495,24.178605,2
1125,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,14,臺中市,大肚區,0,3,0,7,2,6,70,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,7,3,1,B03,7,6,1,8,2,1,,25,25,1,6,4,120.548878,24.152082,2
1126,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,18,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,84,84,1,12,4,120.67047,24.158977,3
1127,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,20,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.617703,24.176401,3
1128,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,22,臺中市,西屯區,0,1,0,7,2,6,50,5,2,1,5,4,6,6,1,1,1,4,4,2,12,2,7,2,1,C04,7,9,1,10,2,14,,84,84,1,12,4,120.662517,24.200756,2
1129,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,23,臺中市,潭子區,0,2,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,3,1,B03,7,1,1,8,2,1,,51,51,1,13,4,120.674542,24.208866,2
1130,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,23,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,12,12,1,12,4,120.651062,24.137909,3
1131,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,28,臺中市,中區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,1,C03,7,15,1,10,2,14,,85,85,1,12,4,120.679819,24.14075,2
1132,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,28,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,59,59,1,12,4,120.637986,24.146997,3
1133,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,30,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A11,,,1,,1,,,40,40,1,13,4,120.718893,24.24343,3
1134,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,34,臺中市,南區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.669968,24.126876,2
1135,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,35,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,84,84,1,12,4,120.666818,24.115311,3
1136,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,39,臺中市,南屯區,0,2,0,7,2,6,40,13,7,1,5,4,6,6,4,4,5,5,4,2,12,2,9,2,1,C03,7,8,1,9,2,14,,40,40,1,13,4,120.61255,24.138318,2
1137,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,42,臺中市,西區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,4,1,F01,7,6,7,21,2,11,,14,14,1,12,4,120.658678,24.147221,2
1138,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,45,臺中市,豐原區,0,1,0,7,1,6,60,13,8,1,5,4,6,6,4,4,1,4,4,1,17,3,10,3,1,B03,7,7,1,8,2,3,,20,20,1,6,4,120.712554,24.262346,2
1139,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,50,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,47,47,1,13,4,120.673085,24.166983,2
1140,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,50,臺中市,東區,0,2,0,7,1,6,50,4,9,1,5,4,6,6,4,4,9,4,5,2,2,2,9,6,5,H01,8,16,7,21,10,17,,95,95,1,12,5,120.70944,24.145552,2
1141,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,51,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,65,65,1,12,4,120.670251,24.146339,2
1142,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,51,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,10,3,5,1,13,3,10,2,4,C03,7,9,1,10,2,11,,59,59,1,12,4,120.659629,24.201115,2
1143,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,52,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,14,15,15,1,12,4,120.710741,24.146888,2
1144,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,52,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.722536,24.114939,3
1145,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,54,臺中市,太平區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,11,3,10,3,1,B12,7,6,1,7,2,4,,84,84,1,12,4,120.721849,24.150458,2
1146,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,16,58,臺中市,大甲區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,4,3,5,1,16,3,10,3,1,B12,7,5,1,8,1,7,,85,85,1,6,4,120.622708,24.39718,2
1147,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,0,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,6,4,120.659484,24.147957,3
1148,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,0,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B13,,,1,,1,,,84,84,1,13,4,120.686273,24.148241,3
1149,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,2,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,84,84,1,12,4,120.647036,24.171714,3
1150,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,5,臺中市,龍井區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,1,16,2,9,1,1,C03,7,6,1,9,2,12,,4,4,1,6,4,120.581564,24.175089,2
1151,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,10,臺中市,烏日區,0,1,0,7,2,6,60,13,8,1,5,4,6,6,4,4,1,4,4,1,12,3,10,3,1,B03,7,7,1,8,2,6,,20,20,1,6,4,120.638808,24.108262,2
1152,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,10,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.564691,24.23969,3
1153,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,13,臺中市,太平區,0,2,0,7,3,6,50,3,2,1,5,4,6,6,2,1,10,5,5,2,13,2,8,1,1,C03,7,9,1,10,2,16,,7,7,1,12,4,120.728994,24.10459,2
1154,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,15,臺中市,大里區,0,0,0,7,2,6,40,13,17,1,5,4,6,6,4,4,10,5,5,1,12,,,,,,,,,,,,,119,119,1,,,120.690285,24.097851,3
1155,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,20,臺中市,北區,0,0,0,7,2,6,50,4,2,1,5,4,6,6,1,1,1,4,5,2,17,3,10,3,1,B03,7,10,1,8,2,8,,42,42,1,12,4,120.683519,24.148261,3
1156,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,22,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,8,8,1,12,4,120.6626,24.140217,3
1157,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,22,臺中市,霧峰區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.695511,24.013748,3
1158,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,31,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.688113,24.151003,3
1159,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,35,臺中市,中區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.684916,24.137577,2
1160,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,41,臺中市,大里區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.691723,24.100535,3
1161,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,42,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,11,11,1,12,4,120.699357,24.14797,3
1162,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,42,臺中市,南屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,5,2,12,2,1,3,1,B03,7,7,1,8,2,5,,40,40,1,13,4,120.649842,24.149881,2
1163,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,45,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,6,4,120.61472,24.351089,3
1164,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,46,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,40,40,1,12,4,120.740136,24.18021,3
1165,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,17,58,臺中市,太平區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,12,,14,14,1,6,4,120.716728,24.141865,2
1166,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,0,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,5,3,2,1,5,5,5,1,11,3,10,3,1,B03,7,6,1,8,2,16,,11,11,1,12,4,120.613992,24.174798,2
1167,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,3,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.710405,24.140847,3
1168,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,7,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,87,87,1,6,4,120.716739,24.175116,3
1169,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,8,臺中市,南屯區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,9,4,4,2,30,3,10,3,1,A04,7,7,1,6,2,16,,87,87,1,12,4,120.626549,24.140817,2
1170,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,14,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,4,4,1,12,4,120.655253,24.149542,4
1171,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,14,臺中市,北區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,6,1,F02,7,9,7,21,2,11,,21,21,1,12,4,120.6772,24.152709,2
1172,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,14,臺中市,烏日區,0,1,0,6,1,6,60,4,2,1,5,4,6,6,2,1,1,2,5,1,16,3,10,3,1,B03,7,1,1,8,2,5,,51,51,1,6,4,120.624212,24.104227,2
1173,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,14,臺中市,豐原區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,11,11,1,13,4,120.724439,24.253841,2
1174,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,15,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.698595,24.195831,3
1175,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,16,臺中市,后里區,0,0,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B02,7,9,1,8,2,5,,43,43,1,12,4,120.752966,24.325234,3
1176,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,17,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.610842,24.138982,3
1177,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,18,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,20,20,1,12,4,120.646454,24.164454,3
1178,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,28,臺中市,沙鹿區,0,6,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,17,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,6,4,120.558861,24.241736,2
1179,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,30,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,12,4,120.729619,24.092097,3
1180,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,33,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,10,,,84,84,1,6,4,120.664136,24.153091,3
1181,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,38,臺中市,后里區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,2,1,1,4,4,1,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,6,4,120.722535,24.309809,2
1182,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,43,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,7,7,1,13,4,120.707884,24.183435,3
1183,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,49,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,13,4,120.722234,24.303444,3
1184,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,51,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.636497,24.170826,3
1185,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,55,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.706969,24.131275,4
1186,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,56,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.647506,24.151005,3
1187,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,56,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,34,34,1,12,4,120.627073,24.159661,3
1188,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,57,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,8,8,1,12,4,120.696765,24.110931,3
1189,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,18,58,臺中市,北屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,48,48,1,12,4,120.665379,24.191235,2
1190,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,0,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,13,3,10,1,1,C03,7,11,1,10,1,13,,45,45,1,12,4,120.661386,24.1726,2
1191,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,0,臺中市,烏日區,0,1,0,7,1,6,30,13,9,1,5,4,5,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,6,1,10,2,15,,43,43,1,6,4,120.639972,24.104457,2
1192,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,5,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,5,,1,,,8,8,1,6,4,120.575548,24.16232,3
1193,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,5,臺中市,清水區,0,0,0,7,,,90,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.543611,24.267038,3
1194,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,9,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,C03,,,3,,2,,,40,40,1,12,4,120.702514,24.186816,3
1195,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,11,臺中市,大甲區,0,1,0,7,1,6,50,4,9,1,5,4,6,6,1,1,5,4,5,1,17,3,10,3,1,B03,7,11,1,8,2,8,,45,45,1,12,4,120.622782,24.350907,2
1196,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,12,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,12,12,1,12,4,120.654874,24.199178,3
1197,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,14,臺中市,太平區,0,0,0,7,,,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.713744,24.14803,3
1198,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,30,臺中市,大里區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,2,5,1,12,2,7,1,1,C03,7,15,1,10,2,12,,84,84,1,13,4,120.6749,24.105784,2
1199,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,41,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,39,39,1,12,4,120.682212,24.135899,3
1200,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,42,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,58,58,1,12,4,120.646965,24.175377,3
1201,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,44,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,2,9,1,1,C03,7,15,1,10,2,14,,65,65,1,6,2,120.70372,24.17446,2
1202,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,45,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,9,4,4,2,12,3,10,3,1,B03,7,7,1,8,1,2,,40,40,1,12,4,120.632356,24.145477,2
1203,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,45,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,49,49,1,13,4,120.724432,24.226492,3
1204,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,1,1,1,13,4,120.658737,24.183937,3
1205,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,19,54,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,5,,2,,,8,8,1,12,4,120.574718,24.26779,3
1206,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,20,0,臺中市,北區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,1,4,4,2,16,3,10,5,4,B03,7,5,1,8,2,5,,47,47,1,13,4,120.672806,24.167559,2
1207,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,20,4,臺中市,石岡區,0,0,0,7,1,6,,3,2,1,5,4,6,6,1,1,1,2,1,1,28,,,,,,,,,,,,,118,118,1,,,120.783071,24.274512,3
1208,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,20,4,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,59,59,1,12,4,120.719165,24.265757,3
1209,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,20,12,臺中市,霧峰區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,6,4,120.696271,24.053702,3
1210,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,20,14,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.578477,24.223393,3
1211,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,20,15,臺中市,北屯區,0,0,0,7,,,60,,,,,,,,,,,,,,9,,,,,B03,,,1,8,1,,,40,40,1,12,4,120.718508,24.16328,3
1212,66000,387130000C,(04)23274275,(04)23288582,2025,04,3,20,21,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.679296,24.122653,3
