﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
110,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,13,臺中市,北屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,2,1,10,5,5,1,13,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.665131,24.183728,2
111,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,13,4,120.656781,24.198355,3
112,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,15,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B12,7,6,1,8,2,1,,12,12,1,6,4,120.720802,24.114226,2
113,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,16,臺中市,神岡區,0,1,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,7,1,4,C03,7,6,1,10,2,11,,20,20,1,12,2,120.683229,24.24475,2
114,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,17,臺中市,西屯區,0,1,0,7,2,6,30,13,14,1,5,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,14,,48,48,1,12,4,120.652391,24.167518,2
115,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,21,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,13,4,120.68243,24.158552,3
116,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,24,臺中市,南屯區,0,2,0,7,3,6,50,4,4,1,5,4,6,6,2,1,1,4,4,2,13,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.637648,24.149055,2
117,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,24,臺中市,神岡區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B12,7,5,1,8,2,5,,85,85,1,12,4,120.665083,24.27367,2
118,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,30,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,22,,,,,A12,,,1,,2,,,75,75,1,13,4,120.682212,24.135899,3
119,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,30,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.690442,24.158651,3
120,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,13,4,120.64871,24.150488,3
121,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.649721,24.135539,3
122,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,30,臺中市,北屯區,0,3,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,12,2,9,2,1,C03,7,9,1,10,2,12,,59,59,1,6,4,120.667285,24.185147,2
123,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,31,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.64569,24.172499,3
124,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,31,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,3,10,1,1,C03,7,6,1,10,2,11,12,12,12,1,13,4,120.701305,24.224416,2
125,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,32,臺中市,北屯區,0,3,0,7,3,6,50,4,2,1,5,4,6,6,1,1,1,4,5,2,13,2,9,1,1,C03,7,7,1,10,2,11,,7,7,1,5,4,120.668779,24.178157,2
126,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,36,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,40,40,1,12,4,120.650297,24.163835,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,37,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,15,3,10,5,4,B03,7,9,1,8,2,7,,24,24,1,13,4,120.697361,24.156714,2
128,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,38,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.642251,24.140935,3
129,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,40,臺中市,南區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,1,1,C03,7,1,1,10,2,14,,51,51,1,6,4,120.666722,24.114563,2
130,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,41,臺中市,北區,0,1,0,7,3,6,50,13,24,1,5,4,6,6,4,4,5,4,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.687175,24.148899,2
131,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,43,臺中市,南屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,2,1,C03,7,11,1,10,1,12,,46,46,1,12,4,120.652309,24.151986,2
132,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,45,臺中市,西區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,9,4,5,1,17,3,10,3,1,B03,7,6,1,8,2,8,,14,14,1,12,4,120.660192,24.153042,2
133,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,47,臺中市,龍井區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,12,,,,,B03,,,1,,1,,,8,8,1,6,4,120.594017,24.18951,3
134,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,53,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,6,4,120.66774,24.13095,3
135,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,53,臺中市,豐原區,0,1,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,1,10,2,8,2,1,C03,7,9,1,10,2,11,14,58,58,1,6,4,120.731443,24.270937,2
136,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,55,臺中市,西區,0,2,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,8,1,1,C03,7,1,1,10,1,11,,51,51,1,13,4,120.664447,24.155284,2
137,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,57,臺中市,沙鹿區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,3,1,3,4,4,2,17,3,10,1,1,C03,7,5,1,10,2,12,,65,65,1,13,4,120.568041,24.253188,2
138,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,12,58,臺中市,龍井區,0,0,0,7,2,6,40,4,9,1,5,4,6,6,2,1,1,4,1,2,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.580385,24.189376,3
139,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,13,4,120.617773,24.179408,3
140,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,1,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,9,,,8,8,1,13,4,120.678337,24.265834,3
141,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,2,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,2,1,C04,7,9,1,8,2,11,,84,84,1,13,4,120.632768,24.139371,2
142,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,8,臺中市,北屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,14,,48,48,1,5,4,120.705528,24.172686,2
143,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,12,臺中市,西屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,5,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,8,,12,12,1,12,4,120.622491,24.184748,2
144,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,13,臺中市,西區,0,2,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,17,2,9,5,4,C03,7,8,1,10,2,14,,40,40,1,12,4,120.669188,24.145482,2
145,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,14,臺中市,北屯區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,2,9,1,1,C03,7,9,3,19,2,12,,8,8,1,6,4,120.692256,24.171143,2
146,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,59,59,1,12,4,120.610977,24.170634,3
147,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,15,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.732169,24.159666,3
148,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,16,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.660469,24.164984,3
149,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,19,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,6,4,120.732346,24.177095,3
150,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,27,臺中市,新社區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,1,,,84,84,1,12,4,120.821446,24.205847,3
151,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,29,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.648124,24.196199,3
152,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,34,臺中市,龍井區,0,0,0,7,2,6,60,4,7,1,5,4,6,6,2,1,1,4,1,2,17,,,,,B03,,,1,,1,,,82,82,1,6,4,120.579638,24.190739,3
153,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,39,臺中市,南區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,2,1,3,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,8,8,1,6,4,120.679399,24.12407,2
154,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,42,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,12,4,120.703818,24.157659,3
155,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,45,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,7,2,2,,11,11,1,12,4,120.611812,24.193079,2
156,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,46,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.637307,24.181132,2
157,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,47,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A41,,,1,,2,,,59,59,1,13,4,120.656508,24.200303,3
158,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,52,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,3,19,2,,,15,15,1,13,4,120.672401,24.138948,3
159,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,52,臺中市,烏日區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,4,,12,12,1,6,4,120.637243,24.104322,2
160,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,13,53,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,2,1,C03,7,11,1,10,2,11,,45,45,1,12,4,120.681429,24.11511,2
161,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,0,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,12,4,120.697929,24.136723,3
162,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,13,4,120.647823,24.153741,3
163,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,1,臺中市,豐原區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,1,1,5,5,4,2,16,4,11,1,4,C03,7,6,1,10,2,12,,11,11,1,12,4,120.715394,24.248234,2
164,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,3,臺中市,豐原區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.729631,24.246987,3
165,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,6,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,6,4,120.686649,24.09577,3
166,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,12,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.661819,24.189421,3
167,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,21,臺中市,北區,0,1,0,7,3,6,50,18,24,1,5,4,6,6,4,4,5,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,14,,59,59,1,13,4,120.675525,24.159066,2
168,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,28,臺中市,大里區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,58,58,1,12,4,120.690854,24.098578,3
169,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C02,,,1,,1,,,7,7,1,6,4,120.669954,24.176559,3
170,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,37,臺中市,大里區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B02,7,6,1,8,2,2,,14,14,1,6,4,120.698468,24.109514,2
171,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,38,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,56,56,1,6,4,120.574062,24.229745,3
172,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,39,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.6825,24.137062,3
173,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,40,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,12,4,120.681616,24.109754,3
174,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,45,臺中市,烏日區,0,0,0,7,2,6,50,13,7,1,5,4,6,6,1,1,5,4,4,2,13,3,10,3,1,B03,7,9,1,8,1,1,,84,84,1,6,4,120.634287,24.108048,3
175,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,47,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.671454,24.125444,3
176,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,50,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.716055,24.182306,4
177,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,52,臺中市,西區,0,2,0,7,1,6,50,18,8,1,5,4,6,6,4,4,5,4,5,2,12,2,8,1,1,C03,7,9,1,10,2,14,,43,43,1,13,2,120.668198,24.146717,2
178,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,54,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,1,8,,11,11,1,12,4,120.657269,24.116791,2
179,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,14,54,臺中市,北屯區,0,1,0,7,3,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,11,3,10,3,1,B03,7,6,1,8,2,8,,84,84,1,6,4,120.703909,24.171541,2
180,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,H01,,,1,,1,,,109,109,1,12,4,120.64987,24.132134,3
181,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,4,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.719861,24.22886,3
182,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,5,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B03,,,1,,1,,,13,13,1,12,4,120.695622,24.181277,3
183,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.639251,24.179889,3
184,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,10,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,40,40,1,6,4,120.710351,24.237475,3
185,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,15,臺中市,北屯區,0,2,0,7,3,6,40,11,8,1,5,4,6,6,4,4,1,3,4,2,27,2,9,2,4,C03,7,15,3,19,2,11,,82,82,1,12,4,120.722062,24.186884,2
186,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,17,臺中市,東區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,3,1,9,4,5,2,17,3,10,3,1,B03,7,9,1,8,2,1,,20,20,1,12,4,120.698327,24.125168,2
187,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,19,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.712555,24.159051,3
188,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,27,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,6,4,120.686047,24.176543,3
189,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,29,臺中市,后里區,0,0,0,6,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.72154,24.309052,3
190,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,30,臺中市,西屯區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,21,2,9,5,4,C03,7,9,1,10,2,11,,59,59,1,12,4,120.590764,24.197302,2
191,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,30,臺中市,梧棲區,0,0,0,7,,,40,,,,,,,,,,,,,,10,,,,,B03,,,1,,1,,,49,49,1,6,4,120.525668,24.224453,3
192,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,30,臺中市,外埔區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,16,3,10,3,1,B03,7,11,1,8,2,1,,45,45,1,12,4,120.621162,24.32911,2
193,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,35,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,9,,,,,A12,,,1,,2,,,93,93,1,12,4,120.697815,24.032688,3
194,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,37,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.618797,24.11356,3
195,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,40,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,87,87,1,13,4,120.704287,24.211568,3
196,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,47,臺中市,潭子區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,3,1,5,4,5,2,3,3,10,3,1,B03,7,9,1,8,2,1,,10,10,1,13,4,120.706176,24.215499,2
197,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,47,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,13,4,120.677819,24.145231,3
198,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,47,臺中市,大里區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,16,2,8,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.708084,24.090881,2
199,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,47,臺中市,神岡區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,83,83,1,12,4,120.665079,24.273894,3
200,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,49,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,12,4,120.666787,24.198087,3
201,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,51,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,1,1,C03,7,9,1,10,2,11,,85,85,1,5,4,120.685574,24.153539,2
202,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,52,臺中市,西屯區,0,0,0,7,,,0,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,12,4,120.64296,24.162281,3
203,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,15,59,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,15,15,1,13,4,120.672069,24.15223,2
204,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,3,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,14,14,1,12,4,120.71194,24.165405,3
205,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,4,臺中市,西屯區,0,2,0,7,2,6,40,4,4,1,5,4,6,6,1,1,1,4,4,2,13,2,9,2,1,C03,7,9,1,10,2,14,,7,7,1,12,4,120.642721,24.158615,2
206,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,4,臺中市,梧棲區,0,1,0,7,3,6,50,4,19,1,5,4,6,6,1,1,10,5,5,2,3,3,10,3,1,B03,7,6,1,8,2,1,,10,10,1,6,4,120.531046,24.268884,2
207,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,6,臺中市,南區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,4,4,10,5,5,2,17,3,10,2,1,C03,7,6,1,10,2,12,,84,84,1,13,4,120.662985,24.123788,2
208,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,8,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,6,,20,20,1,12,4,120.721945,24.144927,2
209,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,12,臺中市,潭子區,0,1,0,7,2,8,30,13,13,1,5,4,6,6,4,4,10,5,5,2,2,3,10,1,1,F01,7,9,7,21,9,11,,59,59,1,13,4,120.708641,24.228925,2
210,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,14,臺中市,南屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,5,5,4,2,16,3,10,3,1,B03,7,5,1,8,1,5,,84,84,1,13,4,120.61512,24.146434,2
211,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,16,臺中市,沙鹿區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,17,2,9,2,1,C03,7,7,1,10,2,12,,40,40,1,12,4,120.559312,24.23049,2
212,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,17,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,51,51,1,13,4,120.690228,24.104545,3
213,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,19,臺中市,北區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,12,4,120.680973,24.162492,2
214,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,19,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.53366,24.2653,3
215,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,26,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,7,7,1,13,4,120.555817,24.266025,3
216,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,30,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,7,7,1,13,4,120.674517,24.252205,3
217,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,33,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,8,8,1,13,4,120.66633,24.137328,3
218,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,33,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,5,,1,,,7,7,1,13,4,120.629835,24.183392,3
219,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,34,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,59,59,1,6,4,120.687405,24.172563,3
220,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,38,臺中市,北屯區,0,2,0,6,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,15,15,1,12,4,120.678987,24.194121,2
221,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,39,臺中市,西屯區,0,3,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,5,4,C03,7,6,3,19,2,14,12,48,48,1,12,4,120.594797,24.196094,2
222,66000,387130000C,(04)23274275,(04)23288582,2025,11,1,16,44,臺中市,神岡區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,5,4,4,2,13,2,7,1,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.710551,24.25865,2
