﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
3368,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,13,47,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.532768,24.259955,3
3369,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,13,55,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,2,8,5,4,C03,7,9,1,10,1,14,12,8,8,1,12,4,120.645118,24.181404,2
3370,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,13,59,臺中市,北區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,5,5,4,2,9,3,10,5,4,B03,7,15,1,8,2,5,,84,84,1,13,4,120.682265,24.152918,2
3371,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,1,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,8,8,1,12,4,120.690035,24.13766,4
3372,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,4,臺中市,大雅區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,13,4,120.656274,24.226497,2
3373,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,4,臺中市,西屯區,0,0,0,7,3,6,50,3,9,1,5,4,6,6,2,1,1,4,5,2,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.656335,24.198658,3
3374,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,5,臺中市,南屯區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,2,1,8,3,4,1,17,2,9,6,1,F01,7,11,7,21,2,13,,45,45,1,12,4,120.636602,24.153684,2
3375,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,5,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,7,7,1,12,4,120.607748,24.269373,3
3376,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,7,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,39,39,1,13,4,120.639069,24.168932,3
3377,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,12,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,18,2,9,5,1,F01,7,15,7,21,2,14,,59,59,1,13,1,120.654032,24.116455,2
3378,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,15,臺中市,大雅區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,4,5,5,1,17,2,8,1,1,C03,7,6,1,10,2,12,,20,20,1,12,4,120.648638,24.225859,2
3379,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,22,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.640757,24.234062,3
3380,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,23,臺中市,大里區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,5,5,5,1,17,2,9,2,1,C03,7,9,3,19,2,12,,84,84,1,6,4,120.702588,24.098631,2
3381,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,24,臺中市,后里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,1,16,3,10,3,1,B03,7,9,1,8,2,6,,1,1,1,12,4,120.711094,24.306037,2
3382,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,26,臺中市,大里區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,1,1,3,4,5,2,17,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.690393,24.092775,2
3383,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,26,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,8,8,1,12,4,120.681334,24.104678,3
3384,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,33,臺中市,烏日區,0,0,0,7,,,70,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,21,21,1,12,4,120.612438,24.10646,3
3385,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,40,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,4,4,1,16,2,7,1,1,C03,7,9,1,10,2,14,12,7,7,1,6,4,120.688918,24.101642,2
3386,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,50,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B01,,,1,,1,,,84,84,1,12,4,120.686252,24.15482,3
3387,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,51,臺中市,大里區,0,2,0,7,2,6,60,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,58,58,1,12,4,120.679952,24.104641,2
3388,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,55,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,39,39,1,12,4,120.650172,24.176463,3
3389,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,14,59,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,12,4,120.62904,24.163157,4
3390,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,0,臺中市,后里區,0,1,0,7,2,6,40,4,8,1,5,4,6,6,1,1,4,5,4,1,17,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.718236,24.309106,2
3391,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,1,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,13,4,120.689706,24.110531,3
3392,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,1,臺中市,神岡區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,12,2,9,1,4,C03,7,9,1,10,2,11,,59,59,1,12,4,120.694396,24.252621,2
3393,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,2,臺中市,太平區,0,1,0,7,3,6,40,13,7,1,5,4,6,6,4,4,9,5,4,2,17,3,10,2,1,C03,7,11,5,10,2,11,,45,45,1,6,4,120.700293,24.151618,2
3394,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,10,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,24,24,1,12,4,120.66724,24.239525,3
3395,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,12,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,13,4,120.701615,24.244003,3
3396,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,13,臺中市,霧峰區,0,2,0,7,3,6,50,5,1,1,5,4,6,6,1,1,9,5,5,1,11,2,9,1,1,C03,7,6,1,10,2,12,,11,11,1,12,4,120.67998,24.070918,2
3397,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,14,臺中市,西區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,21,21,1,13,4,120.657265,24.141255,2
3398,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,16,臺中市,北屯區,0,1,0,7,3,6,50,11,9,1,5,4,6,6,4,4,5,5,5,2,18,2,8,1,1,C03,7,9,1,10,2,14,,84,84,1,5,4,120.703251,24.181271,2
3399,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,17,臺中市,沙鹿區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,17,2,8,1,1,C03,7,9,3,19,2,12,,84,84,1,12,4,120.56216,24.232918,2
3400,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,18,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.712777,24.146415,3
3401,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,19,臺中市,北區,0,3,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.676957,24.164164,2
3402,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,20,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.692848,24.16292,3
3403,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,21,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,3,2,7,6,5,H04,8,20,7,21,10,17,,96,96,1,12,5,120.714509,24.117488,2
3404,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,21,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,B12,,,1,,1,,,8,8,1,6,4,120.63782,24.085743,3
3405,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,22,臺中市,南區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,5,1,B03,7,14,1,7,2,4,,76,76,1,12,4,120.653374,24.124093,2
3406,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,22,臺中市,外埔區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,17,3,10,3,1,B03,7,3,1,8,1,1,,50,50,1,12,4,120.651935,24.331022,3
3407,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,30,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,A12,,,1,,1,,,49,49,1,8,4,120.709282,24.163817,3
3408,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,30,臺中市,烏日區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,50,50,1,12,4,120.598333,24.111309,3
3409,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,33,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,12,12,1,12,4,120.693648,24.107002,3
3410,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,35,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,13,4,120.679402,24.14986,3
3411,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,36,臺中市,烏日區,0,1,0,7,3,9,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,5,1,F02,7,6,7,21,2,15,,48,48,1,4,4,120.64329,24.077028,2
3412,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,40,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.62339,24.1497,3
3413,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,44,臺中市,西區,0,0,0,7,2,6,60,4,1,1,5,4,6,6,1,1,10,5,5,2,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.65942,24.156344,3
3414,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,45,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.667979,24.216458,3
3415,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,46,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.676136,24.200773,2
3416,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,48,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.707307,24.202193,3
3417,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,50,臺中市,大雅區,0,1,0,7,3,6,60,13,8,1,5,4,6,6,4,4,1,3,4,1,17,3,10,3,1,B12,7,7,1,8,2,6,,20,20,1,12,4,120.64724,24.221943,2
3418,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,50,臺中市,大肚區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.54841,24.144161,3
3419,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,52,臺中市,西屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,3,1,1,4,5,2,13,2,7,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.649887,24.196928,2
3420,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,53,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.71887,24.175904,3
3421,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,57,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,50,50,1,12,4,120.630543,24.123789,3
3422,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,58,臺中市,沙鹿區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,11,3,10,3,1,B03,7,9,1,7,2,8,,84,84,1,13,4,120.567472,24.229483,2
3423,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,15,59,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,84,84,1,12,4,120.701443,24.184129,3
3424,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,5,臺中市,南區,0,0,0,7,,,40,,,,,,,,,,,,,,30,,,,,B03,,,1,,2,,,77,77,1,6,4,120.664722,24.113876,3
3425,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,7,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B02,,,1,,1,,,49,49,1,12,4,120.765691,24.158823,3
3426,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,7,臺中市,沙鹿區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,11,3,10,3,1,B03,7,9,1,8,2,4,,84,84,1,12,4,120.601629,24.239717,2
3427,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,9,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,6,4,120.547054,24.196698,3
3428,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,17,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,4,5,2,12,3,10,3,1,B03,7,9,1,8,2,6,,2,2,1,13,4,120.605599,24.193401,2
3429,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,18,臺中市,大雅區,0,1,0,7,1,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,15,1,10,2,12,,42,42,1,13,4,120.646179,24.238937,2
3430,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,20,臺中市,后里區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,14,3,10,3,1,B03,7,2,1,8,2,7,,49,49,1,12,4,120.722909,24.308797,3
3431,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,21,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,13,4,120.660534,24.175808,4
3432,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,22,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.692828,24.142594,3
3433,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,24,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,42,42,1,6,4,120.621958,24.344304,3
3434,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,25,臺中市,西屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,3,2,9,1,1,C03,7,9,1,10,2,11,,10,10,1,5,4,120.653849,24.176154,2
3435,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,26,臺中市,沙鹿區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,3,10,3,1,B01,7,14,1,4,2,4,,76,76,1,12,4,120.558181,24.234967,2
3436,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,27,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,7,,,,,B12,,,1,,1,,,50,50,1,6,4,120.609247,24.138716,3
3437,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,28,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,8,1,1,C03,7,1,1,10,1,11,14,51,51,1,12,4,120.665479,24.136578,2
3438,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,29,臺中市,太平區,0,3,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,13,2,9,2,1,C01,7,9,1,9,2,11,,7,7,1,12,4,120.737856,24.131489,2
3439,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,50,50,1,12,4,120.666061,24.184399,3
3440,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,32,臺中市,太平區,0,1,0,7,3,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,5,1,10,2,14,,14,14,1,12,4,120.701195,24.11243,2
3441,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,34,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,47,47,1,6,4,120.687611,24.183647,3
3442,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,36,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,9,,,40,40,2,12,4,120.688542,24.181924,3
3443,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,37,臺中市,南屯區,0,1,0,7,1,9,0,18,21,1,5,4,6,6,4,4,10,5,5,2,16,2,9,5,4,C03,7,1,1,10,2,12,,51,51,1,13,4,120.644339,24.146871,2
3444,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,37,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,3,10,3,4,B03,7,5,1,7,2,2,,85,85,1,13,4,120.622185,24.174168,2
3445,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,38,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,11,2,8,2,1,C03,7,6,1,10,2,12,,36,36,1,12,4,120.58919,24.174845,2
3446,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,39,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,6,4,120.663021,24.149034,3
3447,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,40,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.650462,24.243729,3
3448,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,47,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,47,47,1,13,4,120.723128,24.214906,3
3449,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,50,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,11,,,87,87,1,12,4,120.730394,24.243026,3
3450,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,56,臺中市,大雅區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,4,4,4,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.633626,24.242414,2
3451,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,58,臺中市,大里區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,1,17,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.677991,24.109221,2
3452,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,16,59,臺中市,北屯區,0,2,0,7,3,6,50,4,2,1,5,4,6,6,4,4,5,4,5,2,16,2,9,1,1,C03,7,11,1,10,2,14,,45,45,1,12,4,120.709382,24.171158,2
3453,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,0,臺中市,龍井區,0,1,0,7,3,6,60,4,2,1,5,4,6,6,4,4,10,5,5,2,13,2,7,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.516921,24.197759,2
3454,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,4,臺中市,西區,0,0,0,7,2,6,50,3,2,1,5,4,6,6,4,4,3,4,4,2,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.665642,24.135861,3
3455,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,5,臺中市,中區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,1,4,4,2,12,2,9,1,1,C03,7,9,1,9,2,14,,84,84,1,12,4,120.685804,24.140133,2
3456,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,5,臺中市,北屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,5,5,4,2,18,2,9,2,1,C03,7,12,1,9,2,16,,82,82,1,6,4,120.722543,24.176029,2
3457,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,5,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,12,4,120.663979,24.200782,2
3458,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,5,臺中市,大甲區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,8,2,1,C03,7,11,1,10,2,12,,45,45,1,11,4,120.63196,24.34057,2
3459,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,8,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.66628,24.171251,4
3460,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,9,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.635989,24.169183,2
3461,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,10,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,13,4,120.685953,24.15269,3
3462,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,10,臺中市,東區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,5,5,5,2,12,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,13,4,120.689112,24.136942,2
3463,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,11,臺中市,潭子區,0,3,0,7,3,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,17,2,9,2,1,C03,7,1,1,10,2,13,,51,51,1,13,4,120.712652,24.217597,2
3464,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,12,臺中市,北區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,6,1,10,2,14,,12,12,1,13,4,120.689674,24.154878,2
3465,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,13,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A11,,,1,,1,,,8,8,1,6,4,120.513352,24.1977,3
3466,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,13,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.556765,24.265553,3
3467,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,16,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,A04,,,1,,2,,,84,84,1,12,4,120.687528,24.142988,4
3468,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,18,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,8,8,1,12,4,120.67126,24.222006,3
3469,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,20,臺中市,西區,0,1,0,7,3,6,40,4,2,1,5,4,6,6,1,1,10,5,5,2,13,3,10,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.659421,24.157002,2
3470,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,24,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,8,8,1,13,4,120.706423,24.207037,3
3471,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,25,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,30,,,,,C03,,,1,,2,,,84,84,1,12,4,120.710238,24.187419,3
3472,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,26,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,6,4,120.630983,24.340218,3
3473,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,30,臺中市,沙鹿區,0,0,0,7,3,6,50,13,14,1,5,4,6,6,4,4,1,3,5,2,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.574441,24.226311,3
3474,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,30,臺中市,大安區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,6,4,120.573307,24.347771,3
3475,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,32,臺中市,北區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,2,1,5,5,5,2,18,2,9,2,1,C02,7,9,1,9,2,12,,85,85,1,12,4,120.680949,24.15816,2
3476,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,32,臺中市,東區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,14,14,1,6,4,120.704306,24.138324,3
3477,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,33,臺中市,烏日區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,6,,49,49,1,12,4,120.610383,24.111494,2
3478,66000,387130000C,(04)23274275,(04)23288582,2025,02,10,17,35,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,13,4,120.638783,24.175002,3
