﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
109,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,22,臺中市,龍井區,0,1,0,5,2,6,50,11,9,1,4,4,6,6,4,4,5,5,5,1,18,2,9,2,1,C03,7,9,1,10,2,14,,87,87,1,6,4,120.577652,24.194055,2
110,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,23,臺中市,西區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,4,4,1,4,4,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.657171,24.153123,2
111,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,24,臺中市,后里區,0,0,0,7,3,6,40,13,14,1,4,4,6,6,4,4,5,4,4,1,9,3,10,6,5,H04,7,20,7,21,10,17,,109,109,1,12,5,120.713658,24.310257,3
112,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,25,臺中市,西屯區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,4,4,1,4,1,2,18,2,9,5,4,C03,7,9,1,10,2,14,,84,84,1,13,4,120.649995,24.16265,2
113,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,25,臺中市,大里區,0,1,0,5,2,6,30,4,1,1,4,4,6,6,4,4,5,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,8,,48,48,1,13,4,120.667783,24.108368,2
114,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,25,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,47,47,1,6,4,120.614212,24.11719,3
115,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,26,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,4,4,6,6,4,4,1,4,1,1,16,3,10,5,4,B12,7,3,1,8,1,2,,84,84,1,13,4,120.628865,24.163658,2
116,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,27,臺中市,潭子區,0,1,0,5,3,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,18,2,9,2,1,C03,7,12,1,10,2,12,,84,84,1,13,4,120.704808,24.200957,2
117,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,27,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,26,,,,,A11,,,1,,2,,,73,73,1,13,4,120.642024,24.201838,3
118,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,27,臺中市,太平區,0,2,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,2,9,2,1,C04,7,6,1,8,2,12,,36,36,1,12,4,120.710097,24.134834,2
119,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,29,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,13,4,120.721287,24.196579,3
120,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,30,臺中市,清水區,0,1,0,5,3,6,50,13,7,1,4,4,6,6,4,4,1,4,4,2,30,2,9,2,1,C03,7,9,1,10,2,14,,7,7,1,12,4,120.575171,24.268536,2
121,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,31,臺中市,北屯區,0,2,0,5,3,6,50,3,1,1,4,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,12,,14,14,1,6,4,120.667515,24.173866,2
122,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,31,臺中市,沙鹿區,0,2,0,7,3,6,40,3,1,1,4,4,6,6,1,1,1,4,3,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.570714,24.240975,2
123,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,32,臺中市,大里區,0,2,0,5,2,6,50,3,1,1,4,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,5,1,10,2,14,,14,14,1,12,4,120.663587,24.107932,2
124,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,33,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,3,2,18,2,9,1,1,C03,7,9,1,10,2,12,,59,59,1,12,4,120.628648,24.147818,2
125,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,34,臺中市,西區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,17,3,10,5,4,A04,7,9,1,2,1,16,,94,94,1,13,4,120.66387,24.157595,2
126,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,37,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,10,1,,,84,84,1,13,4,120.657899,24.139866,3
127,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,39,臺中市,東區,0,1,0,6,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.706392,24.136655,2
128,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,40,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,51,51,1,6,4,120.714528,24.075494,3
129,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,41,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,6,4,120.721811,24.181854,3
130,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,42,臺中市,南區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,1,2,5,2,11,3,10,3,1,B03,7,9,1,8,2,5,,84,84,1,12,4,120.652014,24.1174,2
131,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,42,臺中市,南屯區,0,2,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,5,1,8,2,5,,14,14,1,6,4,120.650637,24.151515,2
132,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,44,臺中市,中區,0,1,0,5,2,6,40,13,12,1,4,4,6,6,4,4,9,4,4,2,17,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,12,4,120.68145,24.145297,2
133,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,44,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,47,47,1,12,4,120.670324,24.118931,3
134,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,50,臺中市,北屯區,0,1,0,5,3,6,50,3,1,1,4,4,6,3,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,16,,6,6,1,6,4,120.688576,24.170557,2
135,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,50,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,12,4,120.582478,24.224036,3
136,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,55,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.671193,24.162705,3
137,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,57,臺中市,霧峰區,0,1,0,6,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,5,4,B12,7,9,1,8,2,5,,84,84,1,13,4,120.668088,24.063109,2
138,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,57,臺中市,大里區,0,1,0,6,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,1,17,3,10,3,1,B03,7,15,1,8,2,4,,84,84,1,12,4,120.679946,24.109181,2
139,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,57,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,15,15,1,13,4,120.728348,24.102928,3
140,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,57,臺中市,沙鹿區,0,1,0,5,2,6,50,3,1,1,4,4,6,6,1,1,10,5,5,2,17,3,10,3,1,B12,7,5,1,8,2,16,,20,20,1,12,4,120.565988,24.250505,2
141,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,58,臺中市,北區,0,1,0,7,3,6,50,5,2,1,4,4,6,6,1,1,3,2,5,2,18,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,13,4,120.674616,24.162533,2
142,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,8,58,臺中市,西屯區,0,0,0,5,,,30,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,12,12,1,12,4,120.643927,24.16864,3
143,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,0,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,14,14,1,12,4,120.640341,24.137758,3
144,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,0,臺中市,豐原區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,3,1,5,4,5,2,17,2,9,1,1,C03,7,9,1,10,2,12,,20,20,1,6,4,120.726511,24.245591,2
145,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,82,82,1,13,4,120.5975,24.191644,3
146,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,12,4,120.665563,24.17255,3
147,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,2,臺中市,霧峰區,0,1,0,6,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,17,3,10,3,1,B03,7,6,1,8,2,8,,11,11,1,13,4,120.70292,24.061971,2
148,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,3,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,1,,,51,51,1,13,4,120.643124,24.199185,3
149,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,4,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,6,4,120.669313,24.146584,3
150,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,5,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,9,,,87,87,1,6,4,120.652845,24.13803,3
151,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,5,臺中市,霧峰區,0,2,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,15,3,10,3,1,A12,7,9,1,1,2,4,,13,13,1,6,4,120.679014,24.060342,2
152,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,9,臺中市,梧棲區,0,0,0,5,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,83,83,1,12,4,120.524728,24.223396,3
153,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,11,臺中市,潭子區,0,2,0,5,3,6,40,4,1,1,4,4,6,6,1,1,1,4,4,2,17,2,8,2,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.694678,24.216027,2
154,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,16,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,8,8,1,13,4,120.727113,24.203901,3
155,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,16,臺中市,北屯區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,82,82,1,6,4,120.679762,24.172601,2
156,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,20,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.652984,24.140432,4
157,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,20,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.623241,24.137107,4
158,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,24,臺中市,南屯區,0,1,0,5,2,6,50,3,1,1,4,4,6,6,4,4,5,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,16,,59,59,1,6,4,120.64863,24.155628,2
159,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,28,臺中市,北屯區,0,1,0,5,2,6,50,3,1,1,4,4,6,6,2,1,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.6988,24.170327,2
160,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,29,臺中市,霧峰區,0,1,0,7,2,6,50,11,9,1,4,4,6,6,4,4,9,4,5,1,17,3,10,3,1,B12,7,1,1,8,2,4,,51,51,1,12,4,120.652302,24.085835,2
161,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,30,臺中市,北區,0,2,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,15,2,2,3,1,B03,7,9,1,8,2,2,,12,12,1,12,4,120.693522,24.15564,2
162,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,30,臺中市,龍井區,0,0,0,5,,,30,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,76,76,1,6,4,120.540632,24.175167,3
163,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,31,臺中市,東區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,14,14,1,12,4,120.706989,24.136448,2
164,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,33,臺中市,北屯區,0,1,0,5,2,6,25,4,1,1,4,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,1,11,,15,15,1,12,4,120.701896,24.167543,2
165,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,34,臺中市,大甲區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,11,,14,14,1,12,4,120.65225,24.379187,2
166,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,35,臺中市,梧棲區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,2,1,5,4,1,1,13,3,10,1,1,C03,7,9,1,8,2,11,,7,7,1,12,4,120.539624,24.257345,2
167,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,36,臺中市,北屯區,0,1,0,6,2,6,40,5,1,1,4,4,6,6,1,1,10,5,5,2,18,2,9,1,1,C03,7,9,6,20,9,12,,84,84,1,13,4,120.730636,24.177207,2
168,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,39,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,51,51,1,13,4,120.695248,24.088916,3
169,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,41,臺中市,西屯區,0,1,0,5,2,6,40,4,1,1,4,4,6,6,2,1,10,5,5,2,16,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,13,4,120.639087,24.165111,2
170,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,42,臺中市,西區,0,1,0,5,3,6,50,11,8,1,4,4,6,6,4,4,8,3,4,2,18,2,9,1,1,C03,7,9,1,10,2,16,,84,84,1,6,4,120.665502,24.142716,2
171,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,45,臺中市,潭子區,0,1,0,6,3,6,60,5,1,1,4,4,6,6,1,1,1,4,5,1,17,3,10,1,1,C03,7,15,1,10,2,16,,84,84,1,13,4,120.70359,24.201162,2
172,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,45,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,78,78,1,12,4,120.62616,24.155341,3
173,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,46,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B01,,,1,,1,,,49,49,1,12,4,120.654826,24.173646,3
174,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,47,臺中市,北屯區,0,1,0,5,3,6,50,13,9,1,4,4,6,6,4,4,5,4,5,2,18,2,9,2,1,C03,7,9,1,10,2,14,,87,87,1,12,4,120.734162,24.177007,2
175,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,50,臺中市,西區,0,0,0,5,,,0,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,50,50,1,12,4,120.672326,24.141944,3
176,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,50,臺中市,北區,0,1,0,5,2,6,30,3,2,1,4,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,5,1,10,2,11,,26,26,1,13,4,120.676267,24.149323,2
177,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,50,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,1,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.647117,24.140156,2
178,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,50,臺中市,北屯區,0,1,0,5,3,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,6,4,120.701133,24.185186,2
179,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,50,臺中市,大里區,0,1,0,5,2,6,40,4,1,1,4,4,6,6,1,1,1,2,4,1,16,4,11,1,1,C03,7,6,6,20,9,14,,48,48,1,13,4,120.664466,24.086512,2
180,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,51,臺中市,大雅區,0,1,0,5,3,6,30,13,9,1,4,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.633796,24.239708,2
181,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,55,臺中市,北區,0,0,0,5,,,30,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,13,13,1,13,4,120.670709,24.156463,3
182,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,9,57,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,20,20,1,13,4,120.676918,24.195964,3
183,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,1,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.710405,24.140847,3
184,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,1,臺中市,西屯區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,4,4,1,4,1,2,12,2,7,5,4,C03,7,8,1,10,2,14,,85,85,1,13,4,120.648938,24.16279,2
185,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,5,臺中市,沙鹿區,0,2,0,5,2,6,50,13,9,1,4,4,6,6,4,4,9,5,5,2,17,2,8,1,1,C03,7,1,1,10,2,11,14,20,20,1,5,4,120.580838,24.219138,2
186,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,6,臺中市,北屯區,0,1,0,6,3,6,50,4,1,1,4,2,6,6,2,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,16,,5,5,1,6,4,120.671342,24.189352,2
187,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,8,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,1,3,5,1,13,2,9,5,4,C03,7,9,1,10,1,11,,59,59,1,13,4,120.657781,24.20074,2
188,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,15,臺中市,東區,0,1,0,6,1,6,50,4,2,1,4,4,6,6,1,1,10,5,5,2,18,2,9,5,4,C03,7,9,1,10,2,16,,84,84,1,12,4,120.688457,24.131355,2
189,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,18,臺中市,大里區,0,1,0,5,2,6,60,3,2,1,4,4,6,6,1,1,1,4,4,1,18,2,8,2,1,C03,7,9,1,10,2,12,,84,84,1,12,4,120.687737,24.086119,2
190,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,19,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B13,,,1,,1,,,7,7,1,13,4,120.661169,24.200722,3
191,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,21,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,12,4,120.707269,24.148757,3
192,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,23,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,7,7,1,12,4,120.693001,24.134768,3
193,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,28,臺中市,大甲區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,6,3,5,1,14,3,10,3,1,B03,7,2,1,8,2,6,,49,49,1,12,4,120.629869,24.353846,2
194,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,30,臺中市,大里區,0,0,0,5,,,,,,,,,,,,,,,,,17,,,,,H01,,,,,,,,119,119,1,,,120.691307,24.114208,3
195,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,30,臺中市,大肚區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,6,,49,49,1,6,4,120.561786,24.123681,2
196,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,35,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,14,14,1,13,4,120.685107,24.160714,3
197,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,36,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,35,35,1,12,4,120.75957,24.27682,3
198,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,39,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,4,2,17,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,13,4,120.640399,24.164478,2
199,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,41,臺中市,太平區,0,0,0,5,,,30,,,,,,,,,,,,,,16,,,,,B12,,,1,,1,,,14,14,1,12,4,120.725829,24.14306,3
200,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,42,臺中市,沙鹿區,0,1,0,7,3,6,50,3,1,1,4,4,6,6,4,4,5,4,4,1,18,2,9,2,1,C03,7,9,1,10,2,12,,6,6,1,12,4,120.560304,24.237807,2
201,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,43,臺中市,太平區,0,1,0,7,2,6,50,3,19,1,4,4,6,6,4,4,10,5,5,2,3,3,10,1,1,C03,7,9,1,10,2,11,,10,10,1,13,4,120.719586,24.154747,2
202,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,47,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B02,,,1,,1,,,7,7,1,12,4,120.636,24.12079,3
203,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,48,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.680609,24.141468,3
204,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,50,臺中市,北屯區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,82,82,1,6,4,120.702043,24.169017,2
205,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,51,臺中市,南屯區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,2,1,5,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,6,4,120.640777,24.146989,2
206,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,54,臺中市,北屯區,0,2,0,7,2,6,50,13,7,1,4,4,6,6,4,4,9,5,4,2,3,2,9,6,5,H04,8,20,7,21,10,17,,95,95,1,12,5,120.67809,24.17676,2
207,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,57,臺中市,東區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,9,5,5,2,17,3,10,3,1,B12,7,11,1,8,1,2,,45,45,1,12,4,120.689566,24.136397,2
208,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,58,臺中市,太平區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,2,9,2,1,C03,7,9,1,10,2,14,,8,8,1,12,4,120.7158,24.1489,2
209,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,10,59,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,48,48,1,12,4,120.678265,24.187099,2
210,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,0,臺中市,南屯區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,4,4,9,4,4,2,18,2,9,1,1,C03,7,9,1,10,2,14,,59,59,1,12,4,120.622018,24.135364,2
211,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,0,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,9,,,,,C03,,,1,,1,,,40,40,1,6,4,120.635681,24.107158,3
212,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,1,臺中市,南區,0,1,0,7,3,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,15,,84,84,1,12,4,120.661298,24.121467,2
213,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,3,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,58,58,1,12,4,120.62796,24.201542,3
214,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,5,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,84,84,1,12,4,120.705046,24.148269,3
215,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,7,臺中市,大里區,0,0,0,7,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,119,119,1,,,120.695361,24.096735,3
216,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,8,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.704478,24.231785,3
217,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,9,臺中市,西屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B12,7,9,1,8,1,2,,15,15,1,12,4,120.612272,24.160897,2
218,66000,387130000C,(04)23274275,(04)23288582,2025,12,1,11,10,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,18,2,9,5,4,C03,7,9,1,10,2,14,,84,84,1,13,4,120.657969,24.200738,2
