﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
5422,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,38,臺中市,北屯區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,10,5,5,2,13,2,9,2,1,C02,7,9,1,9,2,11,,58,58,1,6,4,120.690312,24.16281,2
5423,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,46,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.637037,24.143887,3
5424,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,46,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,16,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,12,4,120.650369,24.156557,2
5425,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,46,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,8,2,,,84,84,1,13,4,120.696915,24.08276,3
5426,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,49,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,20,20,1,12,4,120.690629,24.172802,4
5427,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,51,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,6,4,120.6944,24.16535,3
5428,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,51,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,30,2,9,5,1,C03,7,9,1,10,2,12,,59,59,1,12,4,120.635997,24.164193,2
5429,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,52,臺中市,東區,0,0,0,7,,,30,,,,,,,,,,,,,,30,,,,,,,,,,,,,119,119,1,,,120.693343,24.125836,3
5430,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,53,臺中市,南屯區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,1,1,C03,7,1,1,10,2,14,,51,51,1,12,4,120.609837,24.140792,2
5431,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,53,臺中市,大里區,0,1,0,7,1,6,50,5,2,1,5,4,6,6,4,4,9,5,5,1,12,3,10,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.705214,24.087654,2
5432,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,54,臺中市,神岡區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,1,4,5,2,13,3,10,3,1,A12,7,9,1,7,2,8,,7,7,1,6,4,120.68533,24.246597,2
5433,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,55,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,4,2,11,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.647819,24.146813,2
5434,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,56,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.685672,24.143263,2
5435,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,57,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,15,1,10,2,11,,54,54,1,13,4,120.699693,24.089046,2
5436,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,16,58,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,59,59,1,12,4,120.653648,24.159044,3
5437,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,0,臺中市,大雅區,0,2,0,7,1,6,40,4,1,1,5,4,6,6,1,1,5,5,4,1,17,2,9,4,1,F01,7,9,7,21,1,12,11,7,7,1,12,4,120.649737,24.223057,2
5438,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,0,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.679912,24.1591,3
5439,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.622643,24.150214,3
5440,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,0,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,3,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,24,24,1,12,4,120.677138,24.09452,2
5441,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,2,臺中市,東勢區,0,1,0,7,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,11,3,10,3,1,B03,7,9,1,8,2,4,,84,84,1,12,4,120.835606,24.247362,2
5442,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,6,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.677448,24.15905,3
5443,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,7,臺中市,清水區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B03,,,6,,11,,,7,7,1,12,4,120.568146,24.271531,3
5444,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,7,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,7,7,1,13,4,120.674163,24.252519,3
5445,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,8,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.638328,24.175584,3
5446,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,8,臺中市,龍井區,0,1,0,7,3,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,6,3,10,1,1,F03,7,9,7,21,2,11,,6,6,1,6,4,120.54991,24.208696,2
5447,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,10,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.670556,24.164305,3
5448,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,14,臺中市,潭子區,0,1,0,6,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,13,4,120.701388,24.216823,2
5449,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,15,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,1,,,84,84,1,6,4,120.581213,24.185016,3
5450,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,15,臺中市,沙鹿區,0,0,0,6,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.569061,24.238739,3
5451,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,16,臺中市,太平區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,12,4,120.70938,24.159294,2
5452,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,17,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,7,7,1,12,4,120.52311,24.197105,3
5453,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,17,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,12,4,120.710576,24.248752,3
5454,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,18,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,26,26,1,13,4,120.676137,24.200715,3
5455,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,21,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,26,26,1,13,4,120.612704,24.102913,3
5456,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,25,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,14,14,1,13,4,120.626503,24.177643,2
5457,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,26,臺中市,龍井區,0,1,0,7,3,6,50,3,9,1,5,4,6,6,1,1,1,4,5,1,13,2,8,2,1,C03,7,15,1,8,2,11,,7,7,1,12,4,120.547693,24.201335,2
5458,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,28,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,6,4,120.570714,24.240975,3
5459,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,29,臺中市,北屯區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,17,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.683283,24.171806,2
5460,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,30,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,A41,,,1,,1,,,87,87,1,6,4,120.686316,24.092995,3
5461,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,30,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,12,4,120.530184,24.189359,3
5462,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,30,臺中市,龍井區,0,1,0,7,3,6,40,4,1,1,5,4,6,6,1,1,1,4,4,2,17,3,10,2,1,C03,7,9,1,10,2,11,,85,85,1,6,4,120.542074,24.218909,2
5463,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,30,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A11,,,1,,2,,,7,7,1,6,4,120.747023,24.269527,3
5464,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,33,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,84,,1,13,4,120.637878,24.142281,3
5465,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,33,臺中市,龍井區,0,1,0,7,3,6,40,11,9,1,5,4,6,6,4,4,5,4,5,1,12,2,9,2,1,C03,7,15,1,10,2,14,,8,8,1,12,4,120.554391,24.1881,2
5466,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,35,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,4,5,2,16,2,9,5,4,C03,7,6,1,10,2,11,,14,14,1,12,4,120.627807,24.159398,2
5467,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,35,臺中市,大里區,0,2,0,7,2,6,50,4,9,1,5,4,6,6,1,1,5,2,5,1,13,2,9,1,1,C03,7,9,3,19,2,11,,84,84,1,12,4,120.689418,24.118393,2
5468,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,35,臺中市,沙鹿區,0,1,0,7,2,6,60,3,8,1,5,4,6,6,4,4,3,4,4,1,16,3,10,3,1,B03,7,11,3,19,2,5,,45,45,1,12,4,120.609702,24.245928,2
5469,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,36,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,51,51,1,6,4,120.685493,24.16909,3
5470,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,37,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,6,4,120.718838,24.172649,2
5471,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,39,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.640601,24.147819,3
5472,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,39,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,A12,,,1,,2,,,84,84,1,13,4,120.689322,24.257744,3
5473,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,41,臺中市,大雅區,0,1,0,7,1,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,17,17,1,13,4,120.620458,24.234463,2
5474,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,46,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.647795,24.182852,3
5475,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,48,臺中市,南屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,51,51,1,12,4,120.63073,24.154942,3
5476,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,49,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A04,,,1,,2,,,85,85,1,13,4,120.686775,24.154916,3
5477,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,49,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,84,84,1,13,4,120.614548,24.148146,3
5478,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,50,臺中市,北區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,1,4,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,12,7,7,1,13,4,120.673055,24.168207,2
5479,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,50,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.641575,24.134848,3
5480,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,50,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,40,40,1,13,4,120.69745,24.249552,3
5481,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,51,臺中市,南區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,120.652498,24.122127,2
5482,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,53,臺中市,北屯區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,4,4,10,5,5,2,3,3,10,6,5,H04,8,16,7,21,2,17,,109,109,1,12,5,120.672396,24.175728,2
5483,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,55,臺中市,南屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,7,2,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.643962,24.132079,2
5484,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,55,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,4,2,15,2,9,1,1,C03,7,9,1,10,2,12,,21,21,1,12,4,120.645071,24.132065,2
5485,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,57,臺中市,北區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B02,7,9,1,8,2,2,,13,13,1,12,4,120.693549,24.155636,2
5486,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,58,臺中市,西屯區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,12,12,1,12,4,120.644274,24.180545,2
5487,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,58,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.690178,24.09763,3
5488,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,17,59,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,13,4,120.703623,24.201164,3
5489,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,0,臺中市,清水區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,8,3,5,1,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.575183,24.27929,3
5490,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,1,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,48,48,1,13,4,120.693893,24.161126,3
5491,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,2,臺中市,西區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,1,1,C03,7,9,5,10,2,11,,4,4,1,13,4,120.65512,24.1488,2
5492,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,4,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,5,2,12,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.718615,24.17143,2
5493,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,4,臺中市,霧峰區,0,0,0,7,,6,80,,,,,,,,,,,,,,17,,,,,B03,,,1,8,1,,,84,84,1,13,4,120.682797,24.077937,3
5494,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,5,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,16,2,9,1,1,C03,7,4,1,10,2,14,,84,84,1,6,4,120.68606,24.174493,2
5495,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,5,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.685109,24.098186,3
5496,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,5,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,6,4,120.637826,24.111844,3
5497,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,6,臺中市,太平區,0,0,0,7,1,6,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,8,,4,4,1,12,4,120.722931,24.104267,3
5498,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,7,臺中市,南區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,9,4,5,2,16,3,10,3,1,B03,7,6,1,8,2,4,,13,13,1,12,4,120.659399,24.116786,2
5499,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,7,臺中市,南區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,50,50,1,12,4,120.65053,24.119512,3
5500,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,10,臺中市,豐原區,0,0,0,7,1,6,50,13,8,1,5,4,6,6,4,4,5,5,4,2,12,3,10,3,1,B03,7,7,1,8,2,2,,8,8,1,12,4,120.708574,24.245976,3
5501,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,13,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,58,58,1,13,4,120.694758,24.166389,3
5502,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,20,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,13,4,120.570761,24.214179,3
5503,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,22,臺中市,南屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,12,2,9,1,1,C03,7,9,1,10,2,11,,42,42,1,12,4,120.620761,24.145181,2
5504,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,23,臺中市,南區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,8,1,8,2,8,,40,40,1,12,4,120.666845,24.121912,2
5505,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,23,臺中市,東區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.701199,24.132119,2
5506,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,24,臺中市,西屯區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,5,1,C03,7,9,3,19,2,12,,15,15,1,12,4,120.645564,24.176805,2
5507,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,24,臺中市,大里區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,12,4,120.700962,24.120397,3
5508,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,24,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,2,,2,,,84,84,1,12,4,120.716021,24.119256,3
5509,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,25,臺中市,沙鹿區,0,1,0,7,3,6,50,12,9,1,5,4,6,6,4,4,8,4,5,2,13,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.581272,24.219188,2
5510,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,26,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,8,8,1,12,4,120.618981,24.181191,3
5511,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,27,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,58,58,1,12,4,120.697855,24.056937,3
5512,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,28,臺中市,大肚區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,1,3,4,1,16,3,10,3,1,B12,7,7,1,8,2,5,,40,40,1,6,4,120.56604,24.122795,2
5513,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,29,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,11,11,1,12,4,120.700116,24.140067,3
5514,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,30,臺中市,大里區,0,1,0,7,1,6,60,5,2,1,5,4,6,6,2,1,1,4,4,1,18,2,9,1,1,C03,7,9,4,10,9,12,,84,84,1,13,4,120.675271,24.103205,2
5515,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,32,臺中市,西區,0,1,0,7,2,6,50,4,4,1,5,4,6,6,2,1,5,5,5,2,17,2,8,2,1,C03,7,15,1,10,9,14,,84,84,1,12,4,120.682,24.135963,2
5516,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,34,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,59,59,1,6,4,120.697293,24.161948,3
5517,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,34,臺中市,大里區,0,4,0,6,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,3,2,7,6,5,H01,8,16,7,21,10,17,,98,98,1,13,5,120.697953,24.089996,2
5518,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,37,臺中市,龍井區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,6,4,120.5898,24.184229,3
5519,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,37,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,11,,,84,84,1,12,4,120.825269,24.260271,3
5520,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,40,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.654166,24.24495,3
5521,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,42,臺中市,東區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,8,5,4,C03,7,6,1,10,2,11,,84,84,1,12,4,120.697296,24.147958,2
5522,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,45,臺中市,沙鹿區,0,1,0,7,1,6,30,11,9,1,5,4,6,6,4,4,10,5,5,1,18,2,9,2,1,C03,7,15,1,9,2,14,,87,87,1,6,4,120.591281,24.218901,2
5523,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,46,臺中市,太平區,0,1,0,7,1,6,50,4,7,1,5,4,6,6,1,1,5,2,4,2,12,2,9,1,1,C03,7,9,1,8,2,11,12,84,84,1,12,4,120.701173,24.147863,2
5524,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,48,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,13,4,120.670168,24.113997,3
5525,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,48,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,6,4,120.686102,24.180218,3
5526,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,49,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,40,40,1,12,4,120.666764,24.180246,3
5527,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,51,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.65459,24.134915,3
5528,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,51,臺中市,外埔區,0,0,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,28,3,10,3,1,B03,7,9,1,8,2,1,,87,87,1,6,4,120.685442,24.350009,3
5529,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,52,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,78,78,1,13,4,120.621349,24.106343,3
5530,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,53,臺中市,北屯區,0,1,0,7,1,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,16,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,13,4,120.663307,24.186538,2
5531,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,57,臺中市,西區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,11,11,1,12,4,120.657267,24.149861,3
5532,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,57,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.68524,24.164738,3
5533,66000,387130000C,(04)23274275,(04)23288582,2025,03,14,18,58,臺中市,后里區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,5,,15,15,1,12,4,120.726085,24.305598,2
